┏━━━━━━━━━━┓
┃ VHA@kmer ┃
┗━━━━━━━━━━┛

▶ Starting Experiment 'data_aug' [seed: 5038]
model: /nas/softechict-nas-3/matteo/PycharmProjects/gianlu/VHA/models/vha.py

loading annotations into memory...
Done (t=210.68s)
creating index...
index created!
loading annotations into memory...
Done (t=4.05s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/VHA/log


[05-25@14:56] Epoch 0000.000068: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.64% │ Loss: 0.000002 │ ↯:  1.09 step/s
[05-25@14:56] Epoch 0000.000069: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.74% │ Loss: 0.000002 │ ↯:  1.09 step/s
[05-25@14:56] Epoch 0000.000070: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.84% │ Loss: 0.000002 │ ↯:  1.10 step/s
[05-25@14:56] Epoch 0000.000071: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.93% │ Loss: 0.000002 │ ↯:  1.10 step/s
[05-25@14:56] Epoch 0000.000072: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.03% │ Loss: 0.000002 │ ↯:  1.10 step/s
[05-25@14:56] Epoch 0000.000073: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.13% │ Loss: 0.000002 │ ↯:  1.10 step/s
[05-25@14:56] Epoch 0000.000074: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.23% │ Loss: 0.000002 │ ↯:  1.10 step/s
[05-25@14:56] Epoch 0000.000075: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.32% │ Loss: 0.000002 │ ↯:  1.11 step/s
[05-25@14:56] Epoch 0000.000076: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.42% │ Loss: 0.000002 │ ↯:  1.11 step/s
[05-25@14:56] Epoch 0000.000077: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.52% │ Loss: 0.000002 │ ↯:  1.11 step/s
[05-25@14:56] Epoch 0000.000078: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.62% │ Loss: 0.000002 │ ↯:  1.11 step/s
[05-25@14:56] Epoch 0000.000079: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.71% │ Loss: 0.000002 │ ↯:  1.11 step/s
[05-25@14:56] Epoch 0000.000080: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.81% │ Loss: 0.000002 │ ↯:  1.11 step/s
[05-25@14:56] Epoch 0000.000081: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   7.91% │ Loss: 0.000002 │ ↯:  1.12 step/s
[05-25@14:56] Epoch 0000.000082: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.01% │ Loss: 0.000002 │ ↯:  1.12 step/s
[05-25@14:56] Epoch 0000.000083: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.11% │ Loss: 0.000002 │ ↯:  1.12 step/s
[05-25@14:56] Epoch 0000.000084: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.20% │ Loss: 0.000002 │ ↯:  1.12 step/s
[05-25@14:56] Epoch 0000.000085: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.30% │ Loss: 0.000002 │ ↯:  1.12 step/s
[05-25@14:56] Epoch 0000.000086: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.40% │ Loss: 0.000002 │ ↯:  1.13 step/s
[05-25@14:56] Epoch 0000.000087: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.50% │ Loss: 0.000002 │ ↯:  1.13 step/s
[05-25@14:56] Epoch 0000.000088: │████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   8.59% │ Loss: 0.000002 │ ↯:  1.13 step/s
